Locus_Tag,Protein Name,KO_IDs_list,log2FC,KEGG_Pathways_list,Tags_list,Subcategories,Confidence_Score,Notes
BFJEKD_08270,ABC-type uncharacterized transport system ATPase component,"K01990, K19340",-1.436012562496,ABC transporters,"ABC transporter, ATPase, membrane transporter",['Secretion & Transport Systems'],High,ATPase component of ABC transporter; KO and GO terms consistent; no specific substrate known.
BFJEKD_18205,"Serine aminopeptidase, S33 family",K06889,-1.43363820432612,RNA degradation,"peptidase, hydrolase, protein turnover",['Protein Processing & Degradation'],High,KO K06889 corresponds to serine aminopeptidase with EC 3.4.11.-; annotation consistent with PFAM and COG; useful for protein degradation and turnover studies.
BFJEKD_14655,IclR family transcriptional regulator,,-1.43359041169465,,"transcriptional regulation, IclR family, DNA binding",['Secretion & Transport Systems'],High,Well-annotated transcriptional regulator with strong GO and COG support; no KO assigned; suitable for grouping under transcriptional regulators.
BFJEKD_11260,Response regulatory domain-containing protein,,-1.43282807621579,,"two-component system, response regulator, signal transduction",['Unknown & Hypothetical Proteins'],Medium,No KO or EC; domain composition consistent with response regulator function in two-component systems.
BFJEKD_18110,RelE-like toxin HigB-1,K07334,-1.42948756969773,Bacterial toxin-antitoxin system,"toxin-antitoxin system, toxin, plasmid maintenance",['Amino Acid Biosynthesis'],High,Well-annotated toxin component of type II toxin-antitoxin system; important for plasmid maintenance and stress response.
BFJEKD_03365,Acrylyl-CoA reductase (NADPH) / Alcohol dehydrogenase,K19745,-1.42916873982772,"Pyruvate metabolism, Sulfur metabolism","oxidoreductase, alcohol dehydrogenase, NADPH-dependent enzyme",['Cell Wall & Envelope Biogenesis'],High,KO and PFAM domains strongly support function as NADPH-dependent oxidoreductase; broad GO terms reflect diverse metabolic roles.
BFJEKD_06310,DNA polymerase IV (dinB),K02346,-1.42897866633672,"DNA replication, Mismatch repair","DNA polymerase, DNA repair, translesion synthesis, replication",['Unknown & Hypothetical Proteins'],High,"Comprehensive annotation with KO, EC, GO, COG, and PFAM domains; key enzyme for DNA damage tolerance."
BFJEKD_00595,DUF2442 domain-containing protein,,-1.42519518048458,,"unknown function, DUF2442",['Amino Acid Biosynthesis'],Low,No functional annotation available; protein contains DUF2442 domain of unknown function. Not suitable for functional grouping or DE analysis without further experimental data.
BFJEKD_01180,Flagellar hook-capping protein FlgD,K02389,-1.42494048125969,Flagellar assembly,"flagellar assembly, cell motility, scaffolding protein",['DNA Repair & Recombination'],Medium,Strong KO and COG evidence for flagellar hook-capping function; lacks GO terms but PFAM domains support annotation.
BFJEKD_09085,beta-ketoacyl-ACP reductase,"K00023, K00059",-1.42212627107893,"Fatty acid biosynthesis, Fatty acid metabolism","fatty acid biosynthesis, reductase, lipid metabolism, dehydrogenase",['Secretion & Transport Systems'],High,Comprehensive annotation with multiple KO and EC numbers; key enzyme in fatty acid biosynthesis; relevant for lipid metabolism and energy studies.
BFJEKD_08465,"DNA-binding protein, AcrR family",K18301,-1.42142365913555,Two-component system,"transcriptional regulator, TetR family, gene expression control, DNA binding",['Amino Acid Biosynthesis'],High,"Well-annotated transcriptional regulator with consistent KO, GO, COG, and PFAM domains. Important for regulatory network analysis."
BFJEKD_04285,Homoserine dehydrogenase,,-1.42137261546906,,"amino acid biosynthesis, homoserine metabolism, dehydrogenase",['Cell Wall & Envelope Biogenesis'],Medium,No KO or GO terms but COG and product name strongly support homoserine dehydrogenase function; EC inferred from enzyme name.
BFJEKD_10875,magnesium protoporphyrin IX methyltransferase,K03428,-1.41894578662465,Porphyrin and chlorophyll metabolism,"chlorophyll biosynthesis, methyltransferase, porphyrin metabolism",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, and PFAM domains consistent with magnesium protoporphyrin IX methyltransferase function in chlorophyll biosynthesis."
BFJEKD_10870,MFS transporter LhaA,K08226,-1.41654022838471,Photosynthesis,"photosynthesis, membrane transporter, chlorophyll transporter",['Unknown & Hypothetical Proteins'],High,Annotated as MFS transporter involved in chlorophyll transport and photosynthetic complex assembly; KO supports role in photosynthesis.
BFJEKD_18700,Hypothetical Protein,,-1.41628166600919,,"hypothetical protein, unknown function",['Unknown & Hypothetical Proteins'],Low,"No functional annotation available; no KO, COG, GO, or PFAM domains detected. Consider experimental validation or further computational analysis."
BFJEKD_10890,ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B,K04039,-1.41490284552348,Porphyrin and chlorophyll metabolism,"chlorophyll biosynthesis, ferredoxin-dependent reductase, ATPase",['Carbon Concentrating & Fixation'],High,"Catalytic subunit of dark-operative protochlorophyllide reductase complex, essential for light-independent chlorophyll biosynthesis."
BFJEKD_01840,Serine protease Do (DegQ),K04771,-1.41406160556244,Proteasome,"protease, protein quality control, stress response",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-characterized serine protease involved in protein quality control and stress response; relevant for proteostasis and stress-related expression analysis.
BFJEKD_17055,hippurate hydrolase,K01451,-1.4138517667032,Phenylalanine metabolism,"amidohydrolase, amino acid metabolism, cytoplasmic enzyme",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent; suitable for grouping under amino acid metabolism enzymes."
BFJEKD_16570,sel1 repeat family protein,,-1.41297356435304,,"protein-protein interaction, scaffold protein, repeat protein",['Unknown & Hypothetical Proteins'],Low,"Minimal annotation; no KO, EC, or PFAM domains; function inferred from GO term and product name; low confidence for functional grouping."
BFJEKD_14610,ribose 5-phosphate isomerase B,K01808,-1.40620095967726,Pentose phosphate pathway,"pentose phosphate pathway, carbohydrate metabolism, isomerase, ribose phosphate metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, COG, PFAM and extensive GO terms; key enzyme in pentose phosphate pathway; important for metabolic grouping."
BFJEKD_17820,Adenylosuccinate synthetase PurA,K01939,-1.40094790693535,Purine metabolism,"purine biosynthesis, synthetase, nucleotide metabolism",['Carbon Concentrating & Fixation'],High,Well-annotated enzyme catalyzing AMP biosynthesis step; important for metabolic and expression grouping.
BFJEKD_12680,Acetyltransferase,,-1.39430859699363,,"acetyltransferase, transferase activity, enzyme",['Secretion & Transport Systems'],Low,"Limited annotation; only general acetyltransferase activity inferred from PFAM and single GO term; no KO, EC, or COG data."
BFJEKD_11850,Peptide ABC transporter ATP-binding protein DppD,K02031,-1.39103783075003,ABC transporters,"peptide transport, ABC transporter, membrane transporter, ATPase",['Polyhydroxyalkanoates & Storage Lipids'],High,Complete annotation with KO and GO terms consistent; key ATPase component of peptide ABC transporter system.
BFJEKD_08870,DUF4175 domain-containing protein,,-1.3910308569836,,"unknown function, DUF domain",['Toxin-Antitoxin & Phage Defense'],Low,No functional annotation available; domain of unknown function. Treat as uncharacterized in grouping and DE analysis.
BFJEKD_13705,potassium-transporting ATPase subunit KdpC,K01548,-1.39038622092886,ABC transporters,"potassium transport, membrane transporter, ATPase, ion transport",['Protein Processing & Degradation'],High,"Catalytic chaperone subunit of Kdp system with consistent KO, GO, COG, and PFAM domain annotations."
BFJEKD_04430,Flagellar motor switch protein FliN,K02417,-1.38880588254725,Flagellar assembly,"flagellar assembly, motility, motor switch, cell motility",['Amino Acid Biosynthesis'],High,"Well-annotated flagellar motor switch protein, essential for bacterial motility."
BFJEKD_02315,transglutaminase,,-1.38860145565698,,"post-translational modification, enzyme, protease-like",['Mobile Genetic Elements & Plasmid'],Medium,No KO assigned; EC inferred from protein name and PFAM domains. Annotation consistent with transglutaminase activity. Useful for grouping enzymes involved in protein modification.
BFJEKD_06990,Methyl-accepting chemotaxis protein with CHASE3 domain,K03406,-1.38051005353673,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Polyhydroxyalkanoates & Storage Lipids'],High,Well-annotated chemotaxis receptor with CHASE3 sensing domain; important for environmental sensing and signal transduction.
BFJEKD_19740,"ATP-binding cassette, subfamily B, bacterial IrtA/YbtP","K06147, K14698",-1.38033134501765,"ABC transporters, Transporters","ABC transporter, membrane transporter, ATPase",['Cell Wall & Envelope Biogenesis'],High,"Highly similar to BFJEKD_19735; part of ABC transporter subfamily B, involved in membrane transport."
BFJEKD_10060,Cobalt transporter substrate-binding protein,,-1.37835961962168,,"membrane transporter, metal ion transport, cobalt uptake",['Unknown & Hypothetical Proteins'],Medium,Annotated as cobalt transporter based on PFAM and GO; no KO or COG available; important for metal ion homeostasis.
BFJEKD_10395,DNA-binding response regulator CtrA,"K02483, K13584",-1.3762707851316,Two-component system,"two-component system, response regulator, transcription regulation, signal transduction",['Toxin-Antitoxin & Phage Defense'],High,Dual KO IDs reflect membership in OmpR and CtrA families; no EC assigned as typical for response regulators; important for transcriptional regulation in two-component systems.
BFJEKD_00725,"Transcriptional regulator, XRE family",K15773,-1.36858891013402,,"transcriptional regulator, XRE family, DNA binding",['Cofactors & Vitamin Metabolism'],Medium,"XRE family transcriptional regulator, likely involved in gene expression control; lacks COG and EC annotations."
BFJEKD_17995,5-methylthioribulose-1-phosphate isomerase,"K01601, K25035",-1.36349502079691,Cysteine and methionine metabolism,"methionine salvage, isomerase, amino acid metabolism, RuBisCO",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, PFAM; involved in methionine salvage and possibly RuBisCO-related functions."
BFJEKD_04955,EamA family transporter,,-1.36048550906802,,"membrane transporter, solute transport, EamA family",['Amino Acid Biosynthesis'],Medium,"No KO or EC available; annotation based on PFAM and COG; likely involved in transport of small molecules, possibly related to spore germination."
BFJEKD_07590,glycerophosphodiester phosphodiesterase,K01126,-1.35984353018593,Glycerophospholipid metabolism,"phospholipid metabolism, membrane enzyme, glycerophosphodiesterase",['Cell Wall & Envelope Biogenesis'],High,Well-annotated enzyme involved in lipid metabolism; relevant for membrane-associated metabolic pathways and transport.
BFJEKD_04220,mannose-1-phosphate guanyltransferase,K01992,-1.35911692482865,ABC transporters,"ABC transporter, membrane transporter, permease",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM consistent; suitable for grouping as ABC transporter permease."
BFJEKD_05265,OmpA family protein,,-1.3587861196017,Ribosome,"outer membrane protein, structural protein, membrane protein",['Toxin-Antitoxin & Phage Defense'],High,COG and PFAM domains confirm OmpA family identity. GO term supports membrane localization. Important for cell envelope structure and integrity.
BFJEKD_17935,osmoprotectant NAGGN system M42 family peptidase,,-1.35476889786337,,"peptidase, aminopeptidase, osmoprotection",['Protein Processing & Degradation'],Medium,Annotated as M42 family peptidase involved in osmoprotectant NAGGN system. COG and PFAM support peptidase function. EC number inferred from family classification.
BFJEKD_15050,4Fe-4S ferredoxin (NuoI subunit),,-1.35475149324681,,"ferredoxin, iron-sulfur protein, electron transfer, energy metabolism",['Amino Acid Biosynthesis'],Medium,Typical iron-sulfur cluster protein involved in electron transfer; lacks KO and EC but COG and PFAM support function.
BFJEKD_09635,sensor histidine kinase LytS,"K02478, K27882",-1.35281881420571,Two-component system,"two-component system, sensor kinase, signal transduction, membrane protein",['Amino Acid Biosynthesis'],High,Complete annotation with EC number inferred from KO; typical sensor histidine kinase in two-component system.
BFJEKD_13220,Plasmid maintenance system killer protein (toxin HigB-1),K07334,-1.34529517761902,Toxin-antitoxin system,"toxin-antitoxin system, toxin, endoribonuclease, plasmid maintenance",['Secretion & Transport Systems'],High,Confirmed toxin component of TA system; KO and PFAM support endoribonuclease activity.
BFJEKD_07395,DUF2889 domain-containing protein,,-1.33908302700718,,"hypothetical protein, DUF2889",['Amino Acid Biosynthesis'],Low,"Function unknown; domain of unknown function, no clear pathway or activity assigned."
BFJEKD_03925,AsnC family transcriptional regulator Lrp,K03719,-1.33311137443565,Two-component system,"transcriptional regulator, DNA-binding, gene expression control",['Cell Wall & Envelope Biogenesis'],High,Lrp/AsnC family regulator involved in global transcriptional regulation and amino acid metabolism.
BFJEKD_15585,toluene tolerance protein (phospholipid transport system substrate-binding protein MlaC),K07323,-1.32990764194141,ABC transporters,"membrane transporter, ABC transporter substrate-binding, organic solvent resistance",['Amino Acid Biosynthesis'],Medium,No GO terms provided; annotation based on KO and COG. Important for membrane lipid transport and solvent tolerance.
BFJEKD_15965,DNA uptake channel protein ComEC,K02238,-1.32776978905435,,"competence, DNA uptake, cell envelope",['Cell Wall & Envelope Biogenesis'],Medium,"Competence protein involved in DNA uptake during natural transformation. KO and COG support function, but no EC or GO terms available. Useful for grouping in DNA uptake and competence-related clusters."
BFJEKD_01105,Small neutral amino acid transporter SnatA (MarC family),K05595,-1.32722045118255,ABC transporters,"membrane transporter, amino acid transporter, MarC family",['Unknown & Hypothetical Proteins'],High,"KO, GO, COG, and PFAM annotations strongly support role as membrane amino acid transporter."
BFJEKD_15605,Tetratricopeptide repeat protein,,-1.32354764718379,,"protein-protein interaction, TPR domain",['Cell Wall & Envelope Biogenesis'],Medium,"TPR repeats mediate protein-protein interactions; no KO or EC available, annotation based on PFAM and GO."
BFJEKD_09630,two-component system response regulator BtsR,"K02477, K27883",-1.32106583047259,Two-component system,"two-component system, response regulator, signal transduction, DNA-binding",['Carbon Concentrating & Fixation'],High,Complete annotation with KO mapping to two-component system; no EC number expected for response regulators.
BFJEKD_04165,Exopolysaccharide export protein GumC/Wzc1,K25590,-1.32050612095645,Lipopolysaccharide biosynthesis,"exopolysaccharide export, protein tyrosine kinase, membrane protein",['Protein Processing & Degradation'],High,GumC/Wzc1 is a chain length determinant and tyrosine kinase modulator involved in polysaccharide export; annotations support regulatory role in exopolysaccharide biosynthesis.
BFJEKD_04615,Hypothetical protein,,-1.31976490133645,,"hypothetical protein, unknown function",['Protein Processing & Degradation'],Low,"No functional annotation available; no KO, EC, GO, COG, or PFAM domains; treat as uncharacterized protein in downstream analyses."
BFJEKD_08730,BolA family transcriptional regulator,"K05527, K22066",-1.31730432273664,Two-component system,"transcriptional regulator, stress response, BolA family",['Carbon Concentrating & Fixation'],High,Well-annotated transcriptional regulator involved in stress response; KO and PFAM consistent.
BFJEKD_04425,nickel import ATP-binding protein NikD,K13896,-1.31491865445329,ABC transporters,"ABC transporter, ATP-binding protein, nickel import, membrane transporter",['Amino Acid Biosynthesis'],High,ATP-binding component of ABC transporter for nickel import; KO and GO terms confirm function; PFAM domains typical for ABC ATPases.
BFJEKD_10360,"GTP 3',8-cyclase MoaA",K03639,-1.31371814727941,Molybdenum cofactor biosynthesis,"molybdenum cofactor biosynthesis, radical SAM enzyme, iron-sulfur protein, oxidoreductase",['Unknown & Hypothetical Proteins'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with molybdenum cofactor biosynthesis; suitable for grouping in cofactor metabolism and oxidative stress response."
BFJEKD_11750,RES domain-containing protein,,-1.3127722770291,,"uncharacterized, RES domain",['Toxin-Antitoxin & Phage Defense'],Low,"No KO, GO, or COG annotations; RES domain function unclear; annotation incomplete."
BFJEKD_17860,PTS fructose transporter subunit IIA,"K02768, K08483, K11183, K11189, K23993",-1.30838661205999,"Phosphotransferase system (PTS), Fructose and mannose metabolism","PTS system, phosphoryl transfer, fructose transport, signal transduction","['Protein Folding, Quality Control & Stress Response']",High,Multiple KO IDs and EC numbers confirm multifunctional PTS IIA subunit role in sugar phosphorylation and transport.
BFJEKD_08140,Sugar ABC transporter substrate-binding protein,K17315,-1.30758380085513,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, substrate-binding protein","['Protein Folding, Quality Control & Stress Response']",High,Complete KO and COG annotation; no EC or GO terms provided but consistent with sugar ABC transporter substrate-binding proteins.
BFJEKD_17850,PTS fructose transporter subunit EIIBC,"K02769, K02770",-1.30720863678018,"Fructose and mannose metabolism, Phosphotransferase system (PTS)","PTS system, fructose transport, membrane transporter, carbohydrate uptake",['Cell Wall & Envelope Biogenesis'],High,Dual KO IDs confirm PTS fructose transporter function; EC number inferred from KO; key for sugar uptake and metabolism.
BFJEKD_18900,Putative membrane protein (likely transporter or membrane-associated protein),,-1.30701325133959,,"membrane protein, transporter, integral membrane",['Carbon Concentrating & Fixation'],Low,"No functional annotation available; sequence hydrophobic and likely membrane-associated. No KO, EC, GO, or COG terms. Consider as hypothetical membrane protein for grouping."
BFJEKD_07350,RES domain-containing protein,,-1.30539727629059,,"RNA metabolism, RNA binding",['Polyhydroxyalkanoates & Storage Lipids'],Medium,RES domain proteins are involved in RNA processing; annotation limited by lack of KO and GO terms.
BFJEKD_19560,DUF5368 domain-containing protein,,-1.30502675795157,,"unknown function, DUF5368",['Cell Wall & Envelope Biogenesis'],Low,No functional annotation available; domain of unknown function; exclude from pathway-based grouping.
BFJEKD_04485,hypothetical protein,,-1.29278747643397,,"hypothetical protein, unknown function",['Secretion & Transport Systems'],Low,No functional annotation available; exclude or treat cautiously in downstream analyses.
BFJEKD_12420,Phosphopantothenoylcysteine synthetase / Phosphopantothenoylcysteine decarboxylase,,-1.29249146320102,Pantothenate and CoA biosynthesis,"coenzyme A biosynthesis, enzyme, metabolism",['Carbon Concentrating & Fixation'],Medium,No KO or PFAM provided; EC numbers inferred from described function; involved in CoA biosynthesis pathway; useful for metabolic grouping.
BFJEKD_08715,"Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family",,-1.29242748984189,,"metal-dependent hydrolase, endonuclease, exonuclease, phosphatase",['Secretion & Transport Systems'],Medium,"Likely involved in nucleic acid or phosphoester bond hydrolysis; no KO or EC assigned, but domain and GO support nuclease/phosphatase activity."
BFJEKD_17180,alpha/beta hydrolase,,-1.29085553466987,,"hydrolase, alpha/beta hydrolase superfamily, membrane protein",['Secretion & Transport Systems'],Medium,No KO or EC assigned; membrane localization supported by GO; likely hydrolase or acyltransferase activity based on PFAM domains.
BFJEKD_03580,"dTDP-glucose 4,6-dehydratase",K07093,-1.28938599209929,Amino sugar and nucleotide sugar metabolism,"nucleotide sugar metabolism, carbohydrate metabolism, dehydratase",['Unknown & Hypothetical Proteins'],High,KO K07093 maps to EC 4.2.1.46; involved in nucleotide sugar metabolism; COG and PFAM consistent with carbohydrate metabolism.
BFJEKD_09430,Polyketide cyclase SnoaL-like domain protein,,-1.28914269242034,,"polyketide biosynthesis, secondary metabolism, cyclase",['Unknown & Hypothetical Proteins'],Medium,"Protein likely involved in polyketide biosynthesis via cyclization; no KO or EC available, annotation based on PFAM domain and product name."
BFJEKD_19200,"DNA-binding transcriptional regulator, MarR family",,-1.28358745449155,,"transcriptional regulator, MarR family, stress response",['Cell Wall & Envelope Biogenesis'],High,Strong GO and COG evidence for transcriptional regulation and stress response; no KO or EC; important for regulatory network analysis.
BFJEKD_03030,"alkyl hydroperoxide reductase C (AhpC), 1-Cys peroxiredoxin",K03386,-1.2823613555832,"Peroxisome, Biosynthesis of secondary metabolites","oxidative stress, peroxiredoxin, antioxidant, redox enzyme",['Unknown & Hypothetical Proteins'],High,Complete annotation with KO to EC mapping; key antioxidant enzyme useful for grouping stress response genes.
BFJEKD_03795,YqcI/YcgG family protein,K09190,-1.28143730860053,Bacterial chemotaxis,"signal transduction, phosphodiesterase, regulatory protein",['Amino Acid Biosynthesis'],High,KO K09190 corresponds to a cyclic nucleotide phosphodiesterase involved in bacterial chemotaxis signaling; COG and PFAM support regulatory function.
BFJEKD_16515,Ribonuclease/mRNA interferase VapC,K07062,-1.28103978066816,Toxin-antitoxin system,"toxin-antitoxin system, ribonuclease, PIN domain, mRNA interferase",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated toxin component of TA system with PIN domain; KO and EC consistent; useful for stress response and persistence studies.
BFJEKD_15610,Pentapeptide repeat-containing protein,,-1.28073301449027,,"repeat protein, structural protein","['Protein Folding, Quality Control & Stress Response']",Low,No KO or GO terms; COG category indicates unknown function; annotation based on PFAM domain.
BFJEKD_16785,Ribosomal protein S18 acetylase RimI and related acetyltransferases,,-1.27928144851674,,"protein acetylation, posttranslational modification, acetyltransferase",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned; GO terms and PFAM domain support acetyltransferase function related to ribosomal protein modification. Useful for grouping under protein modification enzymes.
BFJEKD_18730,Phage Repressor Protein C (Cro/C1-type HTH),,-1.27266516356996,,"phage repressor, transcriptional regulator, helix-turn-helix, DNA binding",['Unknown & Hypothetical Proteins'],High,Typical phage transcriptional regulator involved in lysogeny control; important for phage-related regulatory grouping.
BFJEKD_14650,microcystin degradation protein MlrC,,-1.26781885356873,,"microcystin degradation, toxin degradation, peptidase",['Unknown & Hypothetical Proteins'],Medium,Protein involved in microcystin toxin degradation; limited KEGG and GO annotations; COG category unknown function but PFAM domains support function; useful for grouping under toxin degradation.
BFJEKD_14155,Crp/Fnr family transcriptional regulator,K01420,-1.25941697719038,Two-component system,"transcriptional regulator, Crp/Fnr family, two-component system",['Protein Processing & Degradation'],High,KO assignment supports function as transcriptional regulator involved in environmental response; useful for regulatory network analysis.
BFJEKD_02445,PEP-hydrolase domain-containing protein,,-1.25904580563741,,"hydrolase, enzyme",['Pentose Phosphate & Sugar Interconversions'],Medium,No KO or EC assigned; function inferred from PFAM and GO catalytic activity. Group under hydrolases for DE analysis.
BFJEKD_09010,Carbon starvation protein CstA,K06200,-1.25833219721638,ABC transporters,"transporter, carbon starvation response, membrane transporter, peptide transport",['Unknown & Hypothetical Proteins'],High,KO annotation present and consistent with GO and PFAM; involved in peptide transport during carbon starvation.
BFJEKD_19415,Nickel ABC transporter permease subunit NikB,K15585,-1.2551888518798,ABC transporters,"nickel transport, ABC transporter, membrane transporter, permease",['Unknown & Hypothetical Proteins'],High,Complete annotation consistent with permease subunit of nickel ABC transporter; GO terms indicate metal ion transport and membrane localization.
BFJEKD_16915,cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases,,-1.25301111382486,,"transcriptional regulator, cAMP receptor protein, DNA binding",['Secretion & Transport Systems'],Medium,No KO assigned but PFAM and GO terms support function as CRP family transcriptional regulator.
BFJEKD_17185,"TRAP-type C4-dicarboxylate transport system, periplasmic component",K11688,-1.25177010271498,ABC transporters,"membrane transporter, TRAP transport system, periplasmic binding protein",['Secretion & Transport Systems'],High,Well annotated with KO and COG; key component of TRAP-type dicarboxylate transport system.
BFJEKD_06355,Bifunctional uridylyltransferase/uridylyl-removing enzyme GlnD,K00990,-1.25114714940143,Nitrogen metabolism,"nitrogen metabolism, signal transduction, uridylyltransferase, regulatory enzyme",['Cell Wall & Envelope Biogenesis'],High,Central regulator of nitrogen status via PII protein modification; critical for nitrogen metabolism and regulatory pathway analyses.
BFJEKD_13575,Potassium transporter TrkH,K03498,-1.24816134322577,ABC transporters,"membrane transporter, potassium transport, ion homeostasis",['Secretion & Transport Systems'],High,KO and GO terms strongly support potassium ion transport function. Important for ion homeostasis and membrane transport grouping.
BFJEKD_10675,3-deoxy-D-manno-octulosonic acid transferase,K02527,-1.24812117438735,Lipopolysaccharide biosynthesis,"lipopolysaccharide biosynthesis, glycosyltransferase, membrane-associated enzyme",['Cell Wall & Envelope Biogenesis'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with LPS biosynthesis; suitable for grouping in cell envelope biogenesis and glycan metabolism."
BFJEKD_08145,ABC transporter permease,K17316,-1.24767352380791,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, permease",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated permease component of sugar ABC transporter; GO terms confirm membrane localization and transport function.
BFJEKD_00400,ParE toxin,K19092,-1.24512456892222,Bacterial toxin-antitoxin system,"toxin-antitoxin system, toxin, plasmid stabilization",['Toxin-Antitoxin & Phage Defense'],High,Well-annotated toxin component of type II toxin-antitoxin system; important for plasmid maintenance and stress response.
BFJEKD_13175,NAD(P)H-quinone oxidoreductase,K00344,-1.2439817757928,"Oxidative phosphorylation, Photosynthesis","oxidoreductase, electron transport, energy metabolism",['Cell Wall & Envelope Biogenesis'],High,"Complete and consistent annotation with KO, EC, GO, COG, and PFAM; key enzyme in energy metabolism pathways."
BFJEKD_10040,leucyl aminopeptidase,K01255,-1.24376238551102,Arginine and proline metabolism,"amino acid metabolism, peptidase, protein turnover, leucyl aminopeptidase",['Toxin-Antitoxin & Phage Defense'],High,"Complete annotation with KO, EC, COG, PFAM, and GO terms; important for protein degradation and amino acid recycling."
BFJEKD_09665,MerR family transcriptional regulator,K13639,-1.23650869570155,Two-component system,"transcriptional regulator, MerR family, mercury resistance",['Cell Wall & Envelope Biogenesis'],High,"Strong evidence from KO, GO, and PFAM; important for regulatory network analysis and stress response grouping."
BFJEKD_12685,Fe-S cluster assembly scaffold protein IscU,K04488,-1.23509701794169,Sulfur metabolism,"iron-sulfur cluster assembly, Fe-S cluster scaffold, metabolism",['Secretion & Transport Systems'],High,Well-supported annotation for Fe-S cluster assembly; important for electron transport and enzymatic cofactor biosynthesis.
BFJEKD_01175,flagellar hook protein FlgE,K02390,-1.23355569824382,Flagellar assembly,"flagellar assembly, cell motility, structural protein","['Protein Folding, Quality Control & Stress Response']",High,"Well-annotated flagellar hook protein with consistent KO, COG, GO, and PFAM domains; important for motility-related grouping."
BFJEKD_04185,acyl carrier protein,K02078,-1.23015655434918,Fatty acid biosynthesis,"fatty acid biosynthesis, acyl carrier protein, lipid metabolism",['Toxin-Antitoxin & Phage Defense'],Medium,KO and COG consistent with acyl carrier protein function; no GO terms provided but PFAM domain confirms role; important for grouping in lipid metabolism and fatty acid biosynthesis.
BFJEKD_01120,Very-short-patch-repair endonuclease,,-1.22925547569946,,"DNA repair, ATPase, endonuclease, helicase","['Cell Wall & Envelope Biogenesis', 'Membrane Transporter']",Medium,No KO or EC; multiple AAA domains suggest ATP-dependent DNA repair function; relevant for DNA damage response.
BFJEKD_08150,Sugar ABC transporter permease,K17317,-1.22575420698195,Phosphotransferase system (PTS),"membrane transporter, ABC transporter, sugar transport, permease",['Toxin-Antitoxin & Phage Defense'],High,Consistent annotation as permease component of sugar ABC transporter; GO terms support membrane transport function.
BFJEKD_16530,Methyl-accepting chemotaxis protein,K03406,-1.2227534239467,Bacterial chemotaxis,"chemotaxis, signal transduction, membrane receptor",['Polyhydroxyalkanoates & Storage Lipids'],High,"Complete annotation with KO, COG, PFAM and GO terms consistent with methyl-accepting chemotaxis protein involved in bacterial chemotaxis signaling."
BFJEKD_16705,single-stranded DNA-binding protein,K03111,-1.22068700060196,"DNA replication, Mismatch repair, Homologous recombination","DNA replication, DNA repair, ssDNA binding, DNA metabolism",['Cell Wall & Envelope Biogenesis'],High,"Well-annotated protein involved in DNA metabolism; strong evidence from KO, GO, COG, and PFAM domains."
BFJEKD_04700,RES domain-containing protein,,-1.21778822719199,,"unknown function, RES domain",['Amino Acid Biosynthesis'],Low,"No KO, EC, or GO annotations; function unknown, may require experimental validation; exclude from functional grouping or treat as unknown."
BFJEKD_03785,Hypothetical protein,,-1.20696788513862,,"hypothetical protein, unknown function",['Amino Acid Biosynthesis'],Low,"No functional annotation available; no KO, EC, GO, COG or PFAM domains detected. Consider for further experimental characterization."
BFJEKD_00395,Hypothetical protein,,-1.2025073238826,,"hypothetical protein, unknown function",['Mobile Genetic Elements & Plasmid'],Low,No functional annotation available; sequence and domain data missing. Consider for further experimental characterization.
BFJEKD_00585,class I poly(R)-hydroxyalkanoic acid synthase,K03821,-1.19507130018479,Polyhydroxyalkanoate (PHA) biosynthesis,"polyhydroxyalkanoate biosynthesis, polymerase, carbon storage",['Secretion & Transport Systems'],High,"Complete annotation with KO, EC, GO, COG, and PFAM domains consistent with PHA synthase function in carbon storage polymer biosynthesis."
BFJEKD_05805,SAM-dependent methyltransferase,,-1.19431090076062,,"methyltransferase, SAM-dependent, regulatory domain",['Toxin-Antitoxin & Phage Defense'],Medium,No KO or EC assigned; annotation based on PFAM domain and COG. Functional role inferred as methyltransferase but lacks detailed functional evidence.
BFJEKD_05055,Flagellin,K02406,-1.19209386353372,Flagellar assembly,"flagellum, motility, cell motility",['Amino Acid Biosynthesis'],High,Flagellin protein confirmed by PFAM domains; KO and COG categories added based on domain and product name.
